3.697
3.985
4.456
5.551
2.752
4.271
2.213
3.347
2.600
4.062
4.840
4.165
2.815
2.508
3.715
2.070
3.924
2.240
3.471
4.914
6.567
2.816
3.065
4.120
4.505
3.376
6.972
3.002
3.721
3.739
